TAG;MODULE;PLANTGROUP;NPS_IN;DESIGN_MAX_PRESS_BAR;DESIGN_MIN_TEMP_NORM;OPER_NORM_TEMP_NORM;DESIGN_MAX_TEMP_NORM;TYPE_NORM;VALVE_APP_NORM;FLUID_CODE_NORM;CLUSTER_KMEANS;CLUSTER_DBSCAN
VALV-54235190;MAIN DECK;5423;14;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54235191;MAIN DECK;5423;12;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54235192;MAIN DECK;5423;10;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54235193;MAIN DECK;5423;10;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54235197;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235198;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235199;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235200;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235201;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235203;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235204;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235205;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235206;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235207;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235208;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235209;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235210;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235211;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235212;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235213;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235214;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235215;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235216;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235217;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235218;HELIDECK;5423;4;18013,25;0;27;57;GATE;OTHER BLOCK;FW;3;-1
VALV-54235219;HELIDECK;5423;4;18013,25;0;27;57;GATE;OTHER BLOCK;FW;3;-1
VALV-54235220;HELIDECK;5423;4;18013,25;0;27;57;GATE;OTHER BLOCK;FW;3;-1
VALV-54235221;HELIDECK;5423;4;18013,25;0;27;57;GATE;OTHER BLOCK;FW;3;-1
VALV-54235222;HELIDECK;5423;4;18013,25;0;27;57;GATE;OTHER BLOCK;FW;3;-1
VALV-54235223;HELIDECK;5423;4;18013,25;0;27;57;GATE;OTHER BLOCK;FW;3;-1
VALV-54235224;HELIDECK;5423;4;18013,25;0;27;57;GATE;OTHER BLOCK;FW;3;-1
VALV-54235225;BOATSWAIN STORE;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235226;BOATSWAIN STORE;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235227;ENGINE ROOM;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235229;ENGINE ROOM;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235231;ENGINE ROOM;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235232;ENGINE ROOM;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235236;ENGINE ROOM;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235237;ENGINE ROOM;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235239;ENGINE ROOM;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235241;ENGINE ROOM;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235243;ENGINE ROOM;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235244;ENGINE ROOM;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235246;ACCOMMODATION;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235250;ACCOMMODATION;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235254;ACCOMMODATION;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235256;ACCOMMODATION;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235257;ACCOMMODATION;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235259;ACCOMMODATION;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235261;ACCOMMODATION;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235262;ACCOMMODATION;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235271;MAIN DECK;5423;16;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235272;MAIN DECK;5423;18;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235273;MAIN DECK;5423;16;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235274;MAIN DECK;5423;16;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235275;MAIN DECK;5423;16;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235276;MAIN DECK;5423;14;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235277;MAIN DECK;5423;10;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235278;MAIN DECK;5423;10;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235279;MAIN DECK;5423;10;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235280;MAIN DECK;5423;18;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235281;MAIN DECK;5423;16;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235282;MAIN DECK;5423;12;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235283;MAIN DECK;5423;14;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235284;MAIN DECK;5423;12;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235285;MAIN DECK;5423;18;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235286;MAIN DECK;5423;16;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235287;MAIN DECK;5423;16;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235288;MAIN DECK;5423;10;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235289;MAIN DECK;5423;18;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235290;MAIN DECK;5423;14;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235291;MAIN DECK;5423;14;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235292;MAIN DECK;5423;16;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235293;MAIN DECK;5423;16;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54235294;MAIN DECK;5423;16;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235295;MAIN DECK;5423;16;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54235296;MAIN DECK;5423;16;18,01325;0;27;57;WAFER CHECK;CHECK;FW;1;-1
VALV-54235297;MAIN DECK;5423;16;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54235309;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235310;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235311;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235312;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235313;FORECASTLE;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235314;FORECASTLE;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235315;FORECASTLE;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235329;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235340;MAIN DECK;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54235483;ACCOMMODATION;5423;4;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54240001;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240002;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240003;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240004;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240005;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240006;MAIN DECK;5424;8;18,01325;0;27;57;GLOBE;MANUAL CONTROL;FW;4;-1
VALV-54240007;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240008;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240009;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240010;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240011;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240012;MAIN DECK;5424;8;18,01325;0;27;57;GLOBE;MANUAL CONTROL;FW;4;-1
VALV-54240013;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240014;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240015;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240016;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240017;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240018;MAIN DECK;5424;8;18,01325;0;27;57;GLOBE;MANUAL CONTROL;FW;4;-1
VALV-54240019;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240020;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240021;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240022;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240023;MAIN DECK;5424;8;18013,25;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;3;-1
VALV-54240024;MAIN DECK;5424;8;18,01325;0;27;57;GLOBE;MANUAL CONTROL;FW;4;-1
VALV-54240025;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240026;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240027;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240028;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240029;MAIN DECK;5424;8;18013,25;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;3;-1
VALV-54240030;MAIN DECK;5424;8;18,01325;0;27;57;GLOBE;MANUAL CONTROL;FW;4;-1
VALV-54240031;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240032;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240033;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240034;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240035;MAIN DECK;5424;8;18013,25;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;3;-1
VALV-54240036;MAIN DECK;5424;8;18,01325;0;27;57;GLOBE;MANUAL CONTROL;FW;4;-1
VALV-54240037;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240038;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240039;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240040;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240041;MAIN DECK;5424;8;18013,25;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;3;-1
VALV-54240042;MAIN DECK;5424;8;18,01325;0;27;57;GLOBE;MANUAL CONTROL;FW;4;-1
VALV-54240043;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240044;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240045;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240046;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240047;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240048;MAIN DECK;5424;8;18,01325;0;27;57;GLOBE;MANUAL CONTROL;FW;4;-1
VALV-54240049;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240050;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240051;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240052;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240053;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240054;MAIN DECK;5424;8;18,01325;0;27;57;GLOBE;MANUAL CONTROL;FW;4;-1
VALV-54240055;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240056;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240057;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240058;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240059;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240060;MAIN DECK;5424;8;18,01325;0;27;57;GLOBE;MANUAL CONTROL;FW;4;-1
VALV-54240061;MAIN DECK;5424;1;18013,25;0;27;57;GATE;OTHER BLOCK;FW;3;-1
VALV-54240062;MAIN DECK;5424;1;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54240063;MAIN DECK;5424;1;18013,25;0;27;57;GATE;OTHER BLOCK;FW;3;-1
VALV-54240064;MAIN DECK;5424;1;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54240065;MAIN DECK;5424;1;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54240066;MAIN DECK;5424;1;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54240067;MAIN DECK;5424;1;18013,25;0;27;57;GATE;OTHER BLOCK;FW;3;-1
VALV-54240068;MAIN DECK;5424;1;18013,25;0;27;57;GATE;OTHER BLOCK;FW;3;-1
VALV-54240069;MAIN DECK;5424;1;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54240070;MAIN DECK;5424;1;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54240071;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240072;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240073;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240074;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240075;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240076;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240077;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240078;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240079;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240080;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240081;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240082;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240083;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240084;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240085;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240086;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240087;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240088;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240089;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240090;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240091;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240092;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240093;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240094;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240095;MAIN DECK;5424;8;18,01325;0;27;57;GLOBE;MANUAL CONTROL;FW;4;-1
VALV-54240096;MAIN DECK;5424;1;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54240097;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240098;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240099;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240100;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240101;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240102;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240103;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240104;MAIN DECK;5424;8;18,01325;0;27;57;GLOBE;MANUAL CONTROL;FW;4;-1
VALV-54240105;MAIN DECK;5424;1;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54240106;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240107;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240108;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240109;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240110;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240111;MAIN DECK;5424;1,5;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240112;MAIN DECK;5424;1,5;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240113;MAIN DECK;5424;6;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;4;0
VALV-54240114;MAIN DECK;5424;6;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;4;0
VALV-54240115;MAIN DECK;5424;1,5;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240116;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240117;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240118;MAIN DECK;5424;2;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240119;MAIN DECK;5424;1,5;16,01325;0;25;55;CHECK;CHECK;FLC;4;8
VALV-54240120;MAIN DECK;5424;1,5;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240121;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240122;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;1;0
VALV-54240123;MAIN DECK;5424;8;18,01325;0;27;57;GLOBE;MANUAL CONTROL;FW;4;-1
VALV-54240124;MAIN DECK;5424;1;18,01325;0;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54240125;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240126;MAIN DECK;5424;8;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;1;0
VALV-54240127;MAIN DECK;5424;1,5;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240128;MAIN DECK;5424;1,5;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240129;MAIN DECK;5424;4;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240130;MAIN DECK;5424;6;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;4;0
VALV-54240131;MAIN DECK;5424;1,5;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240132;MAIN DECK;5424;6;18,01325;21;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;4;0
VALV-54240133;MAIN DECK;5424;1;18,01325;21;27;57;GATE;OTHER BLOCK;FW;4;0
VALV-54240134;MAIN DECK;5424;6;18,01325;0;27;57;GLOBE;MANUAL CONTROL;FW;4;-1
VALV-54240135;MAIN DECK;5424;1,5;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240136;MAIN DECK;5424;1,5;16,01325;0;25;55;WAFER CHECK;CHECK;FLC;4;8
VALV-54240137;MAIN DECK;5424;1,5;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240138;MAIN DECK;5424;1,5;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240139;MAIN DECK;5424;1,5;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240140;MAIN DECK;5424;1,5;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240141;MAIN DECK;5424;1,5;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240142;MAIN DECK;5424;6;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;4;0
VALV-54240143;MAIN DECK;5424;6;18,01325;21;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FW;4;0
VALV-54240144;MAIN DECK;5424;1,5;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240145;MAIN DECK;5424;4;16,01325;0;25;55;BALL;OTHER BLOCK;FLC;4;0
VALV-54240146;MAIN DECK;5424;6;18,01325;0;27;57;BUTTERFLY (DOUBLE OFFSET);OTHER BLOCK;FL;4;0
